Nº/Série;Data de Emissão;CNPJ Emitente;Emitente;CNPJ Destinatário;Destinatário;Categoria;Subcategoria;Produto;Unid. Medida;Quantidade;Valor Unitário;Valor Total
409/001;25/11/2022;44.136.227/0001-34;SAO FRANCISCO COMERCIAL LTDA;11.040.896/0001-59;MUNICIPIO DE IPUBI;"PREPARAÇÕES à BASE DE CEREAIS, FARINHAS, AMIDOS, FÉCULAS OU LEITE; PRODUTOS DE PASTELARIA";19053100 - BOLACHAS/BISC.ADICIONADOS DE EDULCORANTES;ALCOOL LIQUIDO ETILICO HIDRATADO 70 INPM 1L;UN;55.00;5.50;302.50
408/001;25/11/2022;44.136.227/0001-34;SAO FRANCISCO COMERCIAL LTDA;11.040.896/0001-59;MUNICIPIO DE IPUBI;"PREPARAÇÕES à BASE DE CEREAIS, FARINHAS, AMIDOS, FÉCULAS OU LEITE; PRODUTOS DE PASTELARIA";19053100 - BOLACHAS/BISC.ADICIONADOS DE EDULCORANTES;ALCOOL LIQUIDO ETILICO HIDRATADO 70 INPM 1L;UN;55.00;5.50;302.50
407/001;25/11/2022;44.136.227/0001-34;SAO FRANCISCO COMERCIAL LTDA;11.040.896/0001-59;MUNICIPIO DE IPUBI;"PREPARAÇÕES à BASE DE CEREAIS, FARINHAS, AMIDOS, FÉCULAS OU LEITE; PRODUTOS DE PASTELARIA";19053100 - BOLACHAS/BISC.ADICIONADOS DE EDULCORANTES;ALCOOL LIQUIDO ETILICO HIDRATADO 70 INPM 1L;UN;55.00;5.50;302.50
406/001;25/11/2022;44.136.227/0001-34;SAO FRANCISCO COMERCIAL LTDA;11.040.896/0001-59;MUNICIPIO DE IPUBI;"PREPARAÇÕES à BASE DE CEREAIS, FARINHAS, AMIDOS, FÉCULAS OU LEITE; PRODUTOS DE PASTELARIA";19053100 - BOLACHAS/BISC.ADICIONADOS DE EDULCORANTES;ALCOOL LIQUIDO ETILICO HIDRATADO 70 INPM 1L;UN;55.00;5.50;302.50
405/001;25/11/2022;44.136.227/0001-34;SAO FRANCISCO COMERCIAL LTDA;11.040.896/0001-59;MUNICIPIO DE IPUBI;"PREPARAÇÕES à BASE DE CEREAIS, FARINHAS, AMIDOS, FÉCULAS OU LEITE; PRODUTOS DE PASTELARIA";19053100 - BOLACHAS/BISC.ADICIONADOS DE EDULCORANTES;ALCOOL LIQUIDO ETILICO HIDRATADO 70 INPM 1L;UN;55.00;5.50;302.50
404/001;25/11/2022;44.136.227/0001-34;SAO FRANCISCO COMERCIAL LTDA;11.040.896/0001-59;MUNICIPIO DE IPUBI;"PREPARAÇÕES à BASE DE CEREAIS, FARINHAS, AMIDOS, FÉCULAS OU LEITE; PRODUTOS DE PASTELARIA";19053100 - BOLACHAS/BISC.ADICIONADOS DE EDULCORANTES;ALCOOL LIQUIDO ETILICO HIDRATADO 70 INPM 1L;UN;55.00;5.50;302.50
403/001;25/11/2022;44.136.227/0001-34;SAO FRANCISCO COMERCIAL LTDA;11.040.896/0001-59;MUNICIPIO DE IPUBI;"PREPARAÇÕES à BASE DE CEREAIS, FARINHAS, AMIDOS, FÉCULAS OU LEITE; PRODUTOS DE PASTELARIA";19053100 - BOLACHAS/BISC.ADICIONADOS DE EDULCORANTES;ALCOOL LIQUIDO ETILICO HIDRATADO 70 INPM 1L;UN;55.00;5.50;302.50
402/001;25/11/2022;44.136.227/0001-34;SAO FRANCISCO COMERCIAL LTDA;11.040.896/0001-59;MUNICIPIO DE IPUBI;"PREPARAÇÕES à BASE DE CEREAIS, FARINHAS, AMIDOS, FÉCULAS OU LEITE; PRODUTOS DE PASTELARIA";19053100 - BOLACHAS/BISC.ADICIONADOS DE EDULCORANTES;ALCOOL LIQUIDO ETILICO HIDRATADO 70 INPM 1L;UN;55.00;5.50;302.50
401/001;25/11/2022;44.136.227/0001-34;SAO FRANCISCO COMERCIAL LTDA;11.040.896/0001-59;MUNICIPIO DE IPUBI;"PREPARAÇÕES à BASE DE CEREAIS, FARINHAS, AMIDOS, FÉCULAS OU LEITE; PRODUTOS DE PASTELARIA";19053100 - BOLACHAS/BISC.ADICIONADOS DE EDULCORANTES;ALCOOL LIQUIDO ETILICO HIDRATADO 70 INPM 1L;UN;55.00;5.50;302.50
400/001;25/11/2022;44.136.227/0001-34;SAO FRANCISCO COMERCIAL LTDA;11.040.896/0001-59;MUNICIPIO DE IPUBI;"PREPARAÇÕES à BASE DE CEREAIS, FARINHAS, AMIDOS, FÉCULAS OU LEITE; PRODUTOS DE PASTELARIA";19053100 - BOLACHAS/BISC.ADICIONADOS DE EDULCORANTES;ALCOOL LIQUIDO ETILICO HIDRATADO 70 INPM 1L;UN;50.00;5.50;275.00
394/001;08/11/2022;44.136.227/0001-34;SAO FRANCISCO COMERCIAL LTDA;11.040.896/0001-59;MUNICIPIO DE IPUBI;"PREPARAÇÕES à BASE DE CEREAIS, FARINHAS, AMIDOS, FÉCULAS OU LEITE; PRODUTOS DE PASTELARIA";19053100 - BOLACHAS/BISC.ADICIONADOS DE EDULCORANTES;ALCOOL LIQUIDO ETILICO HIDRATADO 70 INPM 1L;UN;1.00;5.50;5.50
387/001;08/11/2022;44.136.227/0001-34;SAO FRANCISCO COMERCIAL LTDA;11.040.896/0001-59;MUNICIPIO DE IPUBI;"PREPARAÇÕES à BASE DE CEREAIS, FARINHAS, AMIDOS, FÉCULAS OU LEITE; PRODUTOS DE PASTELARIA";19053100 - BOLACHAS/BISC.ADICIONADOS DE EDULCORANTES;ALCOOL LIQUIDO ETILICO HIDRATADO 70 INPM 1L;UN;24.00;5.50;132.00
386/001;08/11/2022;44.136.227/0001-34;SAO FRANCISCO COMERCIAL LTDA;11.040.896/0001-59;MUNICIPIO DE IPUBI;"PREPARAÇÕES à BASE DE CEREAIS, FARINHAS, AMIDOS, FÉCULAS OU LEITE; PRODUTOS DE PASTELARIA";19053100 - BOLACHAS/BISC.ADICIONADOS DE EDULCORANTES;ALCOOL LIQUIDO ETILICO HIDRATADO 70 INPM 1L;UN;24.00;5.50;132.00
385/001;08/11/2022;44.136.227/0001-34;SAO FRANCISCO COMERCIAL LTDA;11.040.896/0001-59;MUNICIPIO DE IPUBI;"PREPARAÇÕES à BASE DE CEREAIS, FARINHAS, AMIDOS, FÉCULAS OU LEITE; PRODUTOS DE PASTELARIA";19053100 - BOLACHAS/BISC.ADICIONADOS DE EDULCORANTES;ALCOOL LIQUIDO ETILICO HIDRATADO 70 INPM 1L;UN;24.00;5.50;132.00
384/001;08/11/2022;44.136.227/0001-34;SAO FRANCISCO COMERCIAL LTDA;11.040.896/0001-59;MUNICIPIO DE IPUBI;"PREPARAÇÕES à BASE DE CEREAIS, FARINHAS, AMIDOS, FÉCULAS OU LEITE; PRODUTOS DE PASTELARIA";19053100 - BOLACHAS/BISC.ADICIONADOS DE EDULCORANTES;ALCOOL LIQUIDO ETILICO HIDRATADO 70 INPM 1L;UN;24.00;5.50;132.00
383/001;08/11/2022;44.136.227/0001-34;SAO FRANCISCO COMERCIAL LTDA;11.040.896/0001-59;MUNICIPIO DE IPUBI;"PREPARAÇÕES à BASE DE CEREAIS, FARINHAS, AMIDOS, FÉCULAS OU LEITE; PRODUTOS DE PASTELARIA";19053100 - BOLACHAS/BISC.ADICIONADOS DE EDULCORANTES;ALCOOL LIQUIDO ETILICO HIDRATADO 70 INPM 1L;UN;24.00;5.50;132.00
382/001;08/11/2022;44.136.227/0001-34;SAO FRANCISCO COMERCIAL LTDA;11.040.896/0001-59;MUNICIPIO DE IPUBI;"PREPARAÇÕES à BASE DE CEREAIS, FARINHAS, AMIDOS, FÉCULAS OU LEITE; PRODUTOS DE PASTELARIA";19053100 - BOLACHAS/BISC.ADICIONADOS DE EDULCORANTES;ALCOOL LIQUIDO ETILICO HIDRATADO 70 INPM 1L;UN;24.00;5.50;132.00
381/001;08/11/2022;44.136.227/0001-34;SAO FRANCISCO COMERCIAL LTDA;11.040.896/0001-59;MUNICIPIO DE IPUBI;"PREPARAÇÕES à BASE DE CEREAIS, FARINHAS, AMIDOS, FÉCULAS OU LEITE; PRODUTOS DE PASTELARIA";19053100 - BOLACHAS/BISC.ADICIONADOS DE EDULCORANTES;ALCOOL LIQUIDO ETILICO HIDRATADO 70 INPM 1L;UN;24.00;5.50;132.00
380/001;08/11/2022;44.136.227/0001-34;SAO FRANCISCO COMERCIAL LTDA;11.040.896/0001-59;MUNICIPIO DE IPUBI;"PREPARAÇÕES à BASE DE CEREAIS, FARINHAS, AMIDOS, FÉCULAS OU LEITE; PRODUTOS DE PASTELARIA";19053100 - BOLACHAS/BISC.ADICIONADOS DE EDULCORANTES;ALCOOL LIQUIDO ETILICO HIDRATADO 70 INPM 1L;UN;24.00;5.50;132.00
378/001;26/10/2022;44.136.227/0001-34;SAO FRANCISCO COMERCIAL LTDA;11.040.896/0001-59;MUNICIPIO DE IPUBI;"PREPARAÇÕES à BASE DE CEREAIS, FARINHAS, AMIDOS, FÉCULAS OU LEITE; PRODUTOS DE PASTELARIA";19053100 - BOLACHAS/BISC.ADICIONADOS DE EDULCORANTES;ALCOOL LIQUIDO ETILICO HIDRATADO 70 INPM 1L;UN;1.00;5.50;5.50
377/001;26/10/2022;44.136.227/0001-34;SAO FRANCISCO COMERCIAL LTDA;11.040.896/0001-59;MUNICIPIO DE IPUBI;"PREPARAÇÕES à BASE DE CEREAIS, FARINHAS, AMIDOS, FÉCULAS OU LEITE; PRODUTOS DE PASTELARIA";19053100 - BOLACHAS/BISC.ADICIONADOS DE EDULCORANTES;ALCOOL LIQUIDO ETILICO HIDRATADO 70 INPM 1L;UN;1.00;5.50;5.50
376/001;25/10/2022;44.136.227/0001-34;SAO FRANCISCO COMERCIAL LTDA;11.040.896/0001-59;MUNICIPIO DE IPUBI;"PREPARAÇÕES à BASE DE CEREAIS, FARINHAS, AMIDOS, FÉCULAS OU LEITE; PRODUTOS DE PASTELARIA";19053100 - BOLACHAS/BISC.ADICIONADOS DE EDULCORANTES;ALCOOL LIQUIDO ETILICO HIDRATADO 70 INPM 1L;UN;1.00;5.50;5.50
375/001;25/10/2022;44.136.227/0001-34;SAO FRANCISCO COMERCIAL LTDA;11.040.896/0001-59;MUNICIPIO DE IPUBI;"PREPARAÇÕES à BASE DE CEREAIS, FARINHAS, AMIDOS, FÉCULAS OU LEITE; PRODUTOS DE PASTELARIA";19053100 - BOLACHAS/BISC.ADICIONADOS DE EDULCORANTES;ALCOOL LIQUIDO ETILICO HIDRATADO 70 INPM 1L;UN;1.00;5.50;5.50
374/001;25/10/2022;44.136.227/0001-34;SAO FRANCISCO COMERCIAL LTDA;11.040.896/0001-59;MUNICIPIO DE IPUBI;"PREPARAÇÕES à BASE DE CEREAIS, FARINHAS, AMIDOS, FÉCULAS OU LEITE; PRODUTOS DE PASTELARIA";19053100 - BOLACHAS/BISC.ADICIONADOS DE EDULCORANTES;ALCOOL LIQUIDO ETILICO HIDRATADO 70 INPM 1L;UN;1.00;5.50;5.50
373/001;25/10/2022;44.136.227/0001-34;SAO FRANCISCO COMERCIAL LTDA;11.040.896/0001-59;MUNICIPIO DE IPUBI;"PREPARAÇÕES à BASE DE CEREAIS, FARINHAS, AMIDOS, FÉCULAS OU LEITE; PRODUTOS DE PASTELARIA";19053100 - BOLACHAS/BISC.ADICIONADOS DE EDULCORANTES;ALCOOL LIQUIDO ETILICO HIDRATADO 70 INPM 1L;UN;1.00;5.50;5.50
372/001;25/10/2022;44.136.227/0001-34;SAO FRANCISCO COMERCIAL LTDA;11.040.896/0001-59;MUNICIPIO DE IPUBI;"PREPARAÇÕES à BASE DE CEREAIS, FARINHAS, AMIDOS, FÉCULAS OU LEITE; PRODUTOS DE PASTELARIA";19053100 - BOLACHAS/BISC.ADICIONADOS DE EDULCORANTES;ALCOOL LIQUIDO ETILICO HIDRATADO 70 INPM 1L;UN;1.00;5.50;5.50
348/001;17/10/2022;44.136.227/0001-34;SAO FRANCISCO COMERCIAL LTDA;11.040.896/0001-59;MUNICIPIO DE IPUBI;"PREPARAÇÕES à BASE DE CEREAIS, FARINHAS, AMIDOS, FÉCULAS OU LEITE; PRODUTOS DE PASTELARIA";19053100 - BOLACHAS/BISC.ADICIONADOS DE EDULCORANTES;ALCOOL LIQUIDO ETILICO HIDRATADO 70 INPM 1L;UN;1.00;5.50;5.50
347/001;17/10/2022;44.136.227/0001-34;SAO FRANCISCO COMERCIAL LTDA;11.040.896/0001-59;MUNICIPIO DE IPUBI;"PREPARAÇÕES à BASE DE CEREAIS, FARINHAS, AMIDOS, FÉCULAS OU LEITE; PRODUTOS DE PASTELARIA";19053100 - BOLACHAS/BISC.ADICIONADOS DE EDULCORANTES;ALCOOL LIQUIDO ETILICO HIDRATADO 70 INPM 1L;UN;1.00;5.50;5.50
346/001;17/10/2022;44.136.227/0001-34;SAO FRANCISCO COMERCIAL LTDA;11.040.896/0001-59;MUNICIPIO DE IPUBI;"PREPARAÇÕES à BASE DE CEREAIS, FARINHAS, AMIDOS, FÉCULAS OU LEITE; PRODUTOS DE PASTELARIA";19053100 - BOLACHAS/BISC.ADICIONADOS DE EDULCORANTES;ALCOOL LIQUIDO ETILICO HIDRATADO 70 INPM 1L;UN;1.00;5.50;5.50
345/001;17/10/2022;44.136.227/0001-34;SAO FRANCISCO COMERCIAL LTDA;11.040.896/0001-59;MUNICIPIO DE IPUBI;"PREPARAÇÕES à BASE DE CEREAIS, FARINHAS, AMIDOS, FÉCULAS OU LEITE; PRODUTOS DE PASTELARIA";19053100 - BOLACHAS/BISC.ADICIONADOS DE EDULCORANTES;ALCOOL LIQUIDO ETILICO HIDRATADO 70 INPM 1L;UN;1.00;5.50;5.50
344/001;17/10/2022;44.136.227/0001-34;SAO FRANCISCO COMERCIAL LTDA;11.040.896/0001-59;MUNICIPIO DE IPUBI;"PREPARAÇÕES à BASE DE CEREAIS, FARINHAS, AMIDOS, FÉCULAS OU LEITE; PRODUTOS DE PASTELARIA";19053100 - BOLACHAS/BISC.ADICIONADOS DE EDULCORANTES;ALCOOL LIQUIDO ETILICO HIDRATADO 70 INPM 1L;UN;1.00;5.50;5.50
343/001;17/10/2022;44.136.227/0001-34;SAO FRANCISCO COMERCIAL LTDA;11.040.896/0001-59;MUNICIPIO DE IPUBI;"PREPARAÇÕES à BASE DE CEREAIS, FARINHAS, AMIDOS, FÉCULAS OU LEITE; PRODUTOS DE PASTELARIA";19053100 - BOLACHAS/BISC.ADICIONADOS DE EDULCORANTES;ALCOOL LIQUIDO ETILICO HIDRATADO 70 INPM 1L;UN;1.00;5.50;5.50
342/001;17/10/2022;44.136.227/0001-34;SAO FRANCISCO COMERCIAL LTDA;11.040.896/0001-59;MUNICIPIO DE IPUBI;"PREPARAÇÕES à BASE DE CEREAIS, FARINHAS, AMIDOS, FÉCULAS OU LEITE; PRODUTOS DE PASTELARIA";19053100 - BOLACHAS/BISC.ADICIONADOS DE EDULCORANTES;ALCOOL LIQUIDO ETILICO HIDRATADO 70 INPM 1L;UN;1.00;5.50;5.50
341/001;17/10/2022;44.136.227/0001-34;SAO FRANCISCO COMERCIAL LTDA;11.040.896/0001-59;MUNICIPIO DE IPUBI;"PREPARAÇÕES à BASE DE CEREAIS, FARINHAS, AMIDOS, FÉCULAS OU LEITE; PRODUTOS DE PASTELARIA";19053100 - BOLACHAS/BISC.ADICIONADOS DE EDULCORANTES;ALCOOL LIQUIDO ETILICO HIDRATADO 70 INPM 1L;UN;1.00;5.50;5.50
340/001;17/10/2022;44.136.227/0001-34;SAO FRANCISCO COMERCIAL LTDA;11.040.896/0001-59;MUNICIPIO DE IPUBI;"PREPARAÇÕES à BASE DE CEREAIS, FARINHAS, AMIDOS, FÉCULAS OU LEITE; PRODUTOS DE PASTELARIA";19053100 - BOLACHAS/BISC.ADICIONADOS DE EDULCORANTES;ALCOOL LIQUIDO ETILICO HIDRATADO 70 INPM 1L;UN;1.00;5.50;5.50
339/001;17/10/2022;44.136.227/0001-34;SAO FRANCISCO COMERCIAL LTDA;11.040.896/0001-59;MUNICIPIO DE IPUBI;"PREPARAÇÕES à BASE DE CEREAIS, FARINHAS, AMIDOS, FÉCULAS OU LEITE; PRODUTOS DE PASTELARIA";19053100 - BOLACHAS/BISC.ADICIONADOS DE EDULCORANTES;ALCOOL LIQUIDO ETILICO HIDRATADO 70 INPM 1L;UN;2.00;5.50;11.00
312/001;24/09/2022;44.136.227/0001-34;SAO FRANCISCO COMERCIAL LTDA;11.040.896/0001-59;MUNICIPIO DE IPUBI;"PREPARAÇÕES à BASE DE CEREAIS, FARINHAS, AMIDOS, FÉCULAS OU LEITE; PRODUTOS DE PASTELARIA";19053100 - BOLACHAS/BISC.ADICIONADOS DE EDULCORANTES;ALCOOL LIQUIDO ETILICO HIDRATADO 70 INPM 1L;UN;6.00;5.50;33.00
311/001;24/09/2022;44.136.227/0001-34;SAO FRANCISCO COMERCIAL LTDA;11.040.896/0001-59;MUNICIPIO DE IPUBI;"PREPARAÇÕES à BASE DE CEREAIS, FARINHAS, AMIDOS, FÉCULAS OU LEITE; PRODUTOS DE PASTELARIA";19053100 - BOLACHAS/BISC.ADICIONADOS DE EDULCORANTES;ALCOOL LIQUIDO ETILICO HIDRATADO 70 INPM 1L;UN;4.00;5.50;22.00
310/001;24/09/2022;44.136.227/0001-34;SAO FRANCISCO COMERCIAL LTDA;11.040.896/0001-59;MUNICIPIO DE IPUBI;"PREPARAÇÕES à BASE DE CEREAIS, FARINHAS, AMIDOS, FÉCULAS OU LEITE; PRODUTOS DE PASTELARIA";19053100 - BOLACHAS/BISC.ADICIONADOS DE EDULCORANTES;ALCOOL LIQUIDO ETILICO HIDRATADO 70 INPM 1L;UN;4.00;5.50;22.00
309/001;24/09/2022;44.136.227/0001-34;SAO FRANCISCO COMERCIAL LTDA;11.040.896/0001-59;MUNICIPIO DE IPUBI;"PREPARAÇÕES à BASE DE CEREAIS, FARINHAS, AMIDOS, FÉCULAS OU LEITE; PRODUTOS DE PASTELARIA";19053100 - BOLACHAS/BISC.ADICIONADOS DE EDULCORANTES;ALCOOL LIQUIDO ETILICO HIDRATADO 70 INPM 1L;UN;2.00;5.50;11.00
308/001;24/09/2022;44.136.227/0001-34;SAO FRANCISCO COMERCIAL LTDA;11.040.896/0001-59;MUNICIPIO DE IPUBI;"PREPARAÇÕES à BASE DE CEREAIS, FARINHAS, AMIDOS, FÉCULAS OU LEITE; PRODUTOS DE PASTELARIA";19053100 - BOLACHAS/BISC.ADICIONADOS DE EDULCORANTES;ALCOOL LIQUIDO ETILICO HIDRATADO 70 INPM 1L;UN;1.00;5.50;5.50
307/001;24/09/2022;44.136.227/0001-34;SAO FRANCISCO COMERCIAL LTDA;11.040.896/0001-59;MUNICIPIO DE IPUBI;"PREPARAÇÕES à BASE DE CEREAIS, FARINHAS, AMIDOS, FÉCULAS OU LEITE; PRODUTOS DE PASTELARIA";19053100 - BOLACHAS/BISC.ADICIONADOS DE EDULCORANTES;ALCOOL LIQUIDO ETILICO HIDRATADO 70 INPM 1L;UN;1.00;5.50;5.50
306/001;24/09/2022;44.136.227/0001-34;SAO FRANCISCO COMERCIAL LTDA;11.040.896/0001-59;MUNICIPIO DE IPUBI;"PREPARAÇÕES à BASE DE CEREAIS, FARINHAS, AMIDOS, FÉCULAS OU LEITE; PRODUTOS DE PASTELARIA";19053100 - BOLACHAS/BISC.ADICIONADOS DE EDULCORANTES;ALCOOL LIQUIDO ETILICO HIDRATADO 70 INPM 1L;UN;1.00;5.50;5.50
305/001;24/09/2022;44.136.227/0001-34;SAO FRANCISCO COMERCIAL LTDA;11.040.896/0001-59;MUNICIPIO DE IPUBI;"PREPARAÇÕES à BASE DE CEREAIS, FARINHAS, AMIDOS, FÉCULAS OU LEITE; PRODUTOS DE PASTELARIA";19053100 - BOLACHAS/BISC.ADICIONADOS DE EDULCORANTES;ALCOOL LIQUIDO ETILICO HIDRATADO 70 INPM 1L;UN;1.00;5.50;5.50
304/001;24/09/2022;44.136.227/0001-34;SAO FRANCISCO COMERCIAL LTDA;11.040.896/0001-59;MUNICIPIO DE IPUBI;"PREPARAÇÕES à BASE DE CEREAIS, FARINHAS, AMIDOS, FÉCULAS OU LEITE; PRODUTOS DE PASTELARIA";19053100 - BOLACHAS/BISC.ADICIONADOS DE EDULCORANTES;ALCOOL LIQUIDO ETILICO HIDRATADO 70 INPM 1L;UN;1.00;5.50;5.50
303/001;24/09/2022;44.136.227/0001-34;SAO FRANCISCO COMERCIAL LTDA;11.040.896/0001-59;MUNICIPIO DE IPUBI;"PREPARAÇÕES à BASE DE CEREAIS, FARINHAS, AMIDOS, FÉCULAS OU LEITE; PRODUTOS DE PASTELARIA";19053100 - BOLACHAS/BISC.ADICIONADOS DE EDULCORANTES;ALCOOL LIQUIDO ETILICO HIDRATADO 70 INPM 1L;UN;1.00;5.50;5.50
294/001;15/09/2022;44.136.227/0001-34;SAO FRANCISCO COMERCIAL LTDA;11.040.896/0001-59;MUNICIPIO DE IPUBI;"PREPARAÇÕES à BASE DE CEREAIS, FARINHAS, AMIDOS, FÉCULAS OU LEITE; PRODUTOS DE PASTELARIA";19053100 - BOLACHAS/BISC.ADICIONADOS DE EDULCORANTES;ALCOOL LIQUIDO ETILICO HIDRATADO 70 INPM 1L;UN;7.00;5.50;38.50
293/001;15/09/2022;44.136.227/0001-34;SAO FRANCISCO COMERCIAL LTDA;11.040.896/0001-59;MUNICIPIO DE IPUBI;"PREPARAÇÕES à BASE DE CEREAIS, FARINHAS, AMIDOS, FÉCULAS OU LEITE; PRODUTOS DE PASTELARIA";19053100 - BOLACHAS/BISC.ADICIONADOS DE EDULCORANTES;ALCOOL LIQUIDO ETILICO HIDRATADO 70 INPM 1L;UN;7.00;5.50;38.50
292/001;15/09/2022;44.136.227/0001-34;SAO FRANCISCO COMERCIAL LTDA;11.040.896/0001-59;MUNICIPIO DE IPUBI;"PREPARAÇÕES à BASE DE CEREAIS, FARINHAS, AMIDOS, FÉCULAS OU LEITE; PRODUTOS DE PASTELARIA";19053100 - BOLACHAS/BISC.ADICIONADOS DE EDULCORANTES;ALCOOL LIQUIDO ETILICO HIDRATADO 70 INPM 1L;UN;7.00;5.50;38.50
291/001;15/09/2022;44.136.227/0001-34;SAO FRANCISCO COMERCIAL LTDA;11.040.896/0001-59;MUNICIPIO DE IPUBI;"PREPARAÇÕES à BASE DE CEREAIS, FARINHAS, AMIDOS, FÉCULAS OU LEITE; PRODUTOS DE PASTELARIA";19053100 - BOLACHAS/BISC.ADICIONADOS DE EDULCORANTES;ALCOOL LIQUIDO ETILICO HIDRATADO 70 INPM 1L;UN;7.00;5.50;38.50
290/001;15/09/2022;44.136.227/0001-34;SAO FRANCISCO COMERCIAL LTDA;11.040.896/0001-59;MUNICIPIO DE IPUBI;"PREPARAÇÕES à BASE DE CEREAIS, FARINHAS, AMIDOS, FÉCULAS OU LEITE; PRODUTOS DE PASTELARIA";19053100 - BOLACHAS/BISC.ADICIONADOS DE EDULCORANTES;ALCOOL LIQUIDO ETILICO HIDRATADO 70 INPM 1L;UN;7.00;5.50;38.50
289/001;15/09/2022;44.136.227/0001-34;SAO FRANCISCO COMERCIAL LTDA;11.040.896/0001-59;MUNICIPIO DE IPUBI;"PREPARAÇÕES à BASE DE CEREAIS, FARINHAS, AMIDOS, FÉCULAS OU LEITE; PRODUTOS DE PASTELARIA";19053100 - BOLACHAS/BISC.ADICIONADOS DE EDULCORANTES;ALCOOL LIQUIDO ETILICO HIDRATADO 70 INPM 1L;UN;7.00;5.50;38.50
288/001;15/09/2022;44.136.227/0001-34;SAO FRANCISCO COMERCIAL LTDA;11.040.896/0001-59;MUNICIPIO DE IPUBI;"PREPARAÇÕES à BASE DE CEREAIS, FARINHAS, AMIDOS, FÉCULAS OU LEITE; PRODUTOS DE PASTELARIA";19053100 - BOLACHAS/BISC.ADICIONADOS DE EDULCORANTES;ALCOOL LIQUIDO ETILICO HIDRATADO 70 INPM 1L;UN;7.00;5.50;38.50
287/001;15/09/2022;44.136.227/0001-34;SAO FRANCISCO COMERCIAL LTDA;11.040.896/0001-59;MUNICIPIO DE IPUBI;"PREPARAÇÕES à BASE DE CEREAIS, FARINHAS, AMIDOS, FÉCULAS OU LEITE; PRODUTOS DE PASTELARIA";19053100 - BOLACHAS/BISC.ADICIONADOS DE EDULCORANTES;ALCOOL LIQUIDO ETILICO HIDRATADO 70 INPM 1L;UN;7.00;5.50;38.50
286/001;15/09/2022;44.136.227/0001-34;SAO FRANCISCO COMERCIAL LTDA;11.040.896/0001-59;MUNICIPIO DE IPUBI;"PREPARAÇÕES à BASE DE CEREAIS, FARINHAS, AMIDOS, FÉCULAS OU LEITE; PRODUTOS DE PASTELARIA";19053100 - BOLACHAS/BISC.ADICIONADOS DE EDULCORANTES;ALCOOL LIQUIDO ETILICO HIDRATADO 70 INPM 1L;UN;7.00;5.50;38.50
285/001;15/09/2022;44.136.227/0001-34;SAO FRANCISCO COMERCIAL LTDA;11.040.896/0001-59;MUNICIPIO DE IPUBI;"PREPARAÇÕES à BASE DE CEREAIS, FARINHAS, AMIDOS, FÉCULAS OU LEITE; PRODUTOS DE PASTELARIA";19053100 - BOLACHAS/BISC.ADICIONADOS DE EDULCORANTES;ALCOOL LIQUIDO ETILICO HIDRATADO 70 INPM 1L;UN;7.00;5.50;38.50
284/001;15/09/2022;44.136.227/0001-34;SAO FRANCISCO COMERCIAL LTDA;11.040.896/0001-59;MUNICIPIO DE IPUBI;"PREPARAÇÕES à BASE DE CEREAIS, FARINHAS, AMIDOS, FÉCULAS OU LEITE; PRODUTOS DE PASTELARIA";19053100 - BOLACHAS/BISC.ADICIONADOS DE EDULCORANTES;ALCOOL LIQUIDO ETILICO HIDRATADO 70 INPM 1L;UN;7.00;5.50;38.50
283/001;15/09/2022;44.136.227/0001-34;SAO FRANCISCO COMERCIAL LTDA;11.040.896/0001-59;MUNICIPIO DE IPUBI;"PREPARAÇÕES à BASE DE CEREAIS, FARINHAS, AMIDOS, FÉCULAS OU LEITE; PRODUTOS DE PASTELARIA";19053100 - BOLACHAS/BISC.ADICIONADOS DE EDULCORANTES;ALCOOL LIQUIDO ETILICO HIDRATADO 70 INPM 1L;UN;10.00;5.50;55.00
263/001;29/08/2022;44.136.227/0001-34;SAO FRANCISCO COMERCIAL LTDA;11.040.896/0001-59;MUNICIPIO DE IPUBI;"PREPARAÇÕES à BASE DE CEREAIS, FARINHAS, AMIDOS, FÉCULAS OU LEITE; PRODUTOS DE PASTELARIA";19053100 - BOLACHAS/BISC.ADICIONADOS DE EDULCORANTES;ALCOOL LIQUIDO ETILICO HIDRATADO 70 INPM 1L;UN;20.00;5.50;110.00
262/001;29/08/2022;44.136.227/0001-34;SAO FRANCISCO COMERCIAL LTDA;11.040.896/0001-59;MUNICIPIO DE IPUBI;"PREPARAÇÕES à BASE DE CEREAIS, FARINHAS, AMIDOS, FÉCULAS OU LEITE; PRODUTOS DE PASTELARIA";19053100 - BOLACHAS/BISC.ADICIONADOS DE EDULCORANTES;ALCOOL LIQUIDO ETILICO HIDRATADO 70 INPM 1L;UN;20.00;5.50;110.00
261/001;29/08/2022;44.136.227/0001-34;SAO FRANCISCO COMERCIAL LTDA;11.040.896/0001-59;MUNICIPIO DE IPUBI;"PREPARAÇÕES à BASE DE CEREAIS, FARINHAS, AMIDOS, FÉCULAS OU LEITE; PRODUTOS DE PASTELARIA";19053100 - BOLACHAS/BISC.ADICIONADOS DE EDULCORANTES;ALCOOL LIQUIDO ETILICO HIDRATADO 70 INPM 1L;UN;20.00;5.50;110.00
