,Serie,Numero,DetalheItens
0,1.0,874.0, luva trans 14/16210/14200 87/92 (estria grossa)
0,1.0,874.0, bucha re caixa
0,1.0,874.0, bucha da eng
0,1.0,874.0, pino tensor duplo 75mm furo 19mm 24220*
0,1.0,874.0, rolamento de esfera
0,1.0,874.0, rolamento eng
0,1.0,874.0, jg jun ta compl motor c/ret (d-10)
0,1.0,874.0, rolamento eng 3a
0,1.0,874.0, reparo sincron
0,1.0,874.0, trava
0,1.0,874.0, arruela encosto - mml
0,1.0,874.0, conexao uniao instantanea plastica 8mm
0,1.0,874.0, anel seg
0,1.0,874.0, mangeira luva saida turbina mb(60x80mm)
0,1.0,874.0, conexao tee uniao inst plastica 1/4
0,1.0,874.0, conexao uniao instatanea plastica 1/4
0,1.0,10180.0,envelope branco 240x340 foroni
0,1.0,10180.0, livro de ponto 1/4 160fls 12085
0,1.0,10180.0, papel madeira
0,1.0,10180.0, livro ata oficio 100fls 10108
0,1.0,10180.0, envelope branco 260x360 foroni
0,1.0,10180.0, pasta az of. ll tigrada frama
0,1.0,10180.0, fita crepe 18x50
0,1.0,10180.0, fita emp. pp 45mmx45
0,1.0,10180.0, envelope branco 200x280 foroni
0,1.0,10180.0, prancheta prend metal
0,1.0,10180.0, grampo 26/6
0,1.0,10180.0, grampeador
0,1.0,10180.0, tnt bob c/50 mt
0,1.0,10180.0, pasta aba de papelao a4 c/ elastico fina
0,1.0,10180.0, eva c/gliter ouro
0,1.0,10180.0, eva c/gliter lilas
0,1.0,10180.0, eva c/gliter prata
0,1.0,10180.0, eva c/gliter rosa
0,1.0,10180.0, clips 3/0 eccoclips
0,1.0,10180.0, clips 4/0 eccoclips
0,1.0,10180.0, clips 6/0 eccoclips
0,1.0,10180.0, clips 8/0 eccoclips
0,1.0,10180.0, clips 2/0 eccoclips
0,1.0,10180.0, pistola p/cola quente pequena
0,1.0,10180.0, tesoura multiuso cabo preto
0,1.0,10180.0, papel a4 chamequinho vd 1x100fls
0,1.0,10180.0, papel a4 chamequinho az 1x100fls
0,1.0,10180.0, papel camurca amarelo
0,1.0,10180.0, papel camurca azul
0,1.0,10180.0, papel verge branco
0,1.0,10180.0, porta lapis e clips
0,1.0,10181.0,papel a4 210x297 br chamex office 75g 1x500fls
0,1.0,10181.0, guilhotina de papel
0,1.0,10181.0, bateria alcalina elgin 9v
0,1.0,10181.0, marcador para quadro branco mp
0,1.0,10181.0, etiqueta pimaco
0,1.0,10181.0, caneta esferografica bic cristal dura+ preta c/50
0,1.0,10181.0, arquivo morto papelao oficio frama
0,1.0,10181.0, cartolina azul c/100
0,1.0,10181.0, cartolina amarela c/100
0,1.0,10181.0, cartolina verde c/100
0,1.0,10181.0, caneta esferografica bic cristal vermelha c/50 un
0,1.0,10181.0, bl adesivo 76x76
0,1.0,10181.0, cartolina rosa c/100
0,1.0,10181.0, barbante - rolo
0,1.0,10181.0, almofada p/carimbo azul masterprint
0,1.0,10181.0, almofada p/carimbo nr.3 azul
0,1.0,10181.0, cola quente fina
0,1.0,10185.0,papel a4 210x297 br chamex office 75g 1x500fls
0,1.0,10185.0, papel foto neutro dupla face 120g a4
0,1.0,10185.0, lapis preto de resina masterprint mp740 cx c/144 i
0,1.0,10185.0, pasta plast. c/ grampo trilho of
0,1.0,10185.0, pasta az of. ll tigrada frama
0,1.0,10185.0, pen drive 16gb multilaser
0,1.0,10185.0, pasta aba de papelao a4 c/ elastico fina
0,1.0,10185.0, pasta c/elastico 40mm plast.
0,1.0,10185.0, fita dupla face
0,1.0,10185.0, papel foto auto adesivo a4
0,1.0,10185.0, emborrachado e.v.a c/glitter
0,1.0,10185.0, pasta plastica c/ elastico
0,1.0,10185.0, eva c/ glitter azul
0,1.0,10185.0, marcador para quadro branco mp
0,1.0,10185.0, marca texto
0,1.0,10185.0, plastico adesivo colacril 45cmx25m transparente
0,1.0,10185.0, fita cetim 10mts
0,1.0,10185.0, eva c/gliter lilas
0,1.0,10185.0, eva c/ glitter laranja
0,1.0,10185.0, eva c/gliter rosa
0,1.0,10185.0, eva c/gliter branco
0,1.0,10185.0, estilete grande mp
0,1.0,10185.0, papel camurca amarelo
0,1.0,10185.0, pasta l of cristal acp
0,1.0,10185.0, papel cartaz dupla face azl esc 48x66
0,1.0,10185.0, papel cartaz dupla face amarelo
0,1.0,10185.0, papel cartaz dupla face vde
0,1.0,7103.0,barra chata ferro barcht 2.12x 1/6 un
0,1.0,7103.0, caixa d'agua fortlev 5000l polietilenio
0,1.0,7103.0, chapa galvon. 14x2
0,1.0,7103.0,2x1
0,1.0,7103.0,0 mt
0,1.0,7103.0, tijolo 8 furos sao caetano mil
0,1.0,7103.0, tijolo 8 furos sao caetano mil
0,1.0,7103.0, capa p/chuva c/capuz mca amarela g
0,1.0,7103.0, chapa de ferro 3/16x2
0,1.0,7103.0,0x1
0,1.0,7103.0,0 mt
0,1.0,7103.0, bota plast.vonder pr/am n.40
0,1.0,7103.0, adap curto krona 75mm
0,1.0,7103.0, brita n.19 m3
0,1.0,7103.0, caibro de madeira 5x5cm mt
0,1.0,7103.0, adap curto krona 60mm
0,1.0,7103.0, piso serra azul 54x54mm logan hd t-a
0,1.0,7103.0, cimento poty de 50kg
0,1.0,7103.0, pulverizador 20l costal starfer
0,1.0,7103.0, cantoneira ferro u virg.3x5/16
0,1.0,7103.0, cantoneira ferro 1/2x 1/4 c/6mt
0,1.0,7103.0, balde p/pedr.metal 10l verniz metasul
0,1.0,7103.0, picareta tramont.s/cb chiban. 77300/403
0,1.0,7103.0, arame recozido bwg 18 (1.25mm) bekaert
0,1.0,7103.0, arco de serra lenox 1012
0,1.0,7103.0, cabo mult.tenace p/picareta mad
0,1.0,7103.0, cola durepoxi 100g
0,1.0,7103.0, cadeado blister pj 25mm
0,1.0,7103.0, cadeado blister pj 30mm
0,1.0,7103.0, canaleta pial fina c/fita dupl.face
0,1.0,7103.0, camara de ar 3
0,1.0,7103.0,5 belfix
0,1.0,7104.0,manilha cim.armado 1.0mt
0,1.0,7104.0, manilha 0
0,1.0,7104.0,80mt simples
0,1.0,7104.0, manilha 1.0mt simples
0,1.0,7104.0, manilha cim.armado 0
0,1.0,7104.0,80mt
0,1.0,7104.0, cimento poty de 50kg
0,1.0,7107.0,reg. gaveta metal. 110mm
0,1.0,7107.0, reg. esfera metal. 85'
0,1.0,7107.0, reg. gaveta metal. 85'
0,1.0,7107.0, reg. esfera metal. 110mm'
0,1.0,7107.0, reg.kelly 1/2 c-44 gaveta
0,1.0,7107.0, bucha red. curta de 75 x 60 krona
0,1.0,7107.0, bucha red. longa sold. 85x75
0,1.0,7107.0, reg.krona esf.32mm sold
0,1.0,7107.0, tubo sold. 25mm krona mt
0,1.0,7107.0, reg.krona esf.25mm sold
0,1.0,7118.0,tubo pvc defofo dn 150 jeri c/6mt
0,1.0,7118.0, tubo sold. 100mm c/6mt tigre
0,1.0,7118.0, tubo sold. 85mm c/6mt tigre
0,1.0,7118.0, curva 90 sold. krona 110mm
0,1.0,7118.0, curva 90 sold. krona 75mm
0,1.0,7118.0, curva 90 sold. krona 85mm
0,1.0,7118.0, te sold. 110mm krona
0,1.0,7118.0, te sold. 75mm krona
0,1.0,7118.0,tubo sold. 85mm c/6mt tigre
0,1.0,7118.0, tubo sold. 100mm c/6mt tigre
0,1.0,7118.0, tubo pvc defofo dn 150 jeri c/6mt
0,1.0,7118.0, te sold. 110mm krona
0,1.0,7118.0, curva 90 sold. krona 110mm
0,1.0,7118.0, curva 90 sold. krona 85mm
0,1.0,7118.0, te sold. 75mm krona
0,1.0,7118.0, curva 90 sold. krona 75mm
0,1.0,1594.0,ac el uc heliar frota hfs150td 15 meses auto
0,1.0,2220.0,oxigenio medicinal lg 10mts
0,7.0,65923.0,oleo
0,7.0,65923.0, motor - sae 10w30 api sn
0,7.0,65923.0, filtro
0,7.0,65923.0, ar motor - 4n15
0,7.0,65923.0, filtro cj
0,7.0,65923.0, cabine
0,7.0,65923.0, carvao
0,7.0,65923.0, limpador
0,7.0,65923.0, sistema comb - diese
0,7.0,65923.0, filtro
0,7.0,65923.0, combustivel motor - 4n
0,7.0,65923.0, filtro
0,7.0,65923.0, oleo motor - 2.5l
0,7.0,65923.0, kit lubrificacao i - mtech
0,7.0,65923.0, junta
0,7.0,65923.0, vedacao dreno oleo moto
0,1.0,2068.0,pneu 19 5-24 jk
0,1.0,2068.0, pneu 14 9-24 maggion
0,1.0,2068.0, pneu 12 5/80 r18 jk
0,1.0,2068.0, pneu 12 4-24 jk
0,1.0,2077.0,pneu 225/75 r 16 aptany
0,1.0,2077.0, pneu 265/70 r16 ecovision
0,1.0,2077.0, pneu 215/75r 17
0,1.0,2077.0,5 magnum
0,1.0,2077.0, pneu 275/80 r-22
0,1.0,2077.0,5 anteo
0,1.0,2083.0,pneu 14000 r 24 century
0,1.0,2088.0,pneu 225/75 r16 - aptany
0,1.0,13270.0,luva procedimento tam m cx c 100
0,1.0,13270.0, bolsa coletora de urina esteril anvisa 81671040007
0,1.0,13270.0, luva proc latex nugard tam p
0,1.0,13270.0, lamina 26x76mm fosca sem lapidar cx 50 pecas
0,1.0,13270.0, fita adesiva de uso hospitalar 19mm x 50m
0,1.0,13270.0, lamina de bisturi n.24 c 100 unidades
0,1.0,13270.0, atadura de crepom 30cm
0,1.0,13270.0, torneira 3 vias sem tubo medix
0,1.0,13270.0, sonda foley 2 vias 24
0,1.0,13270.0, 2 vias 30ml c balao
0,1.0,13270.0, sonda endo plast n 6
0,1.0,13270.0,0c b
0,1.0,13270.0, lamina bisturi 15 aco carbono c 100- anvisa: 81671040002 cx c 400
0,1.0,13270.0, cateter iv perif.seg.c ag.14gx45mm pur c filtro
0,1.0,13270.0, sonda endotraqueal com cuff
0,1.0,13270.0, no 4
0,1.0,13270.0,0
0,1.0,13270.0, descartavel
0,1.0,13270.0, esteril
0,1.0,13270.0, sonda foley 2 vias 22
0,1.0,13270.0, 2 vias 30 ml c balao
0,1.0,13270.0, sonda endotraqueal com cuff no 9
0,1.0,13270.0,0 desc. esteril
0,1.0,13270.0, sonda asp. traqueal sem valvula n 08
0,1.0,13270.0, sonda nasogastrica curta n 06
0,1.0,13270.0, sonda nasogastrica no 06
0,1.0,13270.0, descartavel
0,1.0,13270.0, esteril longa
0,1.0,13272.0,luva de latex p procedimento (m) cx c 100
0,1.0,13272.0, luva de latex p procedimento (g) - cx c 100
0,1.0,13272.0, luva de latex p procedimento p cx c 100
0,1.0,753.0,oleo diesel s10
0,1.0,753.0, gasolina c
0,1.0,13272.0,luva de latex p procedimento p cx c 100
0,1.0,13272.0, luva de latex p procedimento (m) cx c 100
0,1.0,13272.0, luva de latex p procedimento (g) - cx c 100
0,1.0,13278.0,luva de latex p procedimento (g) - cx c 100
0,1.0,13278.0, luva proc nitrila sem po azul m
0,1.0,13278.0, luva de procedimento nitrila azul tam p
0,1.0,13298.0,furosemida 20mg 2ml
0,1.0,13298.0, metoclopramida 10mg 2 ml
0,1.0,13298.0, agua bi destil c 200 amp 10 ml und
0,1.0,13298.0, sol.ringer c lactato 500ml cx 30 amp
0,1.0,13298.0, cateter nasal p oxigenio tipo oculos adulto
0,1.0,13298.0, cateter intravenoso teflon (fep) radiopaco 20g (1
0,1.0,13298.0,1x32) rosa (cx com 100) cx master com 1000
0,1.0,13298.0,sol.ringer c lactato 500ml cx 30 amp
0,1.0,13298.0, cateter intravenoso teflon (fep) radiopaco 20g (1
0,1.0,13298.0,1x32) rosa (cx com 100) cx master com 1000
0,1.0,13298.0, metoclopramida 10mg 2 ml
0,1.0,13298.0, agua bi destil c 200 amp 10 ml und
0,1.0,13298.0, furosemida 20mg 2ml
0,1.0,13298.0, cateter nasal p oxigenio tipo oculos adulto
0,1.0,13358.0,cloreto de sodio 0
0,1.0,13358.0,9% 500ml sistema fechado
0,1.0,13360.0,benzilpenicilina benzatina 1.200.000ui cx 50fa bepeben
0,1.0,13360.0, cloreto de sodio 0
0,1.0,13360.0,9% 500ml sistema fechado
0,1.0,44848.0,modulo bmxcps2010 (p/m340 - fonte 24vcc)
0,1.0,44914.0,contator cwb25-11-30-d23 (25a/220vca)
0,1.0,21950.0,amcor sms pesado 100x100 cx c/120 -
0,5.0,54515.0,porta sab liq compacto br premisse - est60b
0,5.0,54515.0, bico dosador p/reservat premisse - est/17
0,1.0,2369.0,argamassa tipo ac-i 20 do mestre*
0,1.0,2369.0, mang trancada verde 7/16x1.5 jardim 200mt famastil*
0,1.0,2369.0, corrente galv 5/16x8 sao raphael* (2mt)
0,1.0,2369.0, iquine pintalar latao bco neve 15lt*
0,1.0,2369.0, massa corrida balde 20kg lux*
0,1.0,2369.0, iquine cola branca dikola 1/4 1kg*
0,1.0,2369.0, paraf bacia b-10 letel*kit c/2
0,1.0,2369.0, valv pia plastica v-8 krona*
0,1.0,2369.0, rolo espuma 430-05 roma*
0,1.0,16561.0,gasolina comum
0,1.0,16582.0,gasolina comum
0,1.0,752.0,oleo diesel s10
0,1.0,752.0, gasolina c
0,1.0,5103.0,aparelho de usg
0,1.0,5103.0, aparelho de anestesia
0,1.0,5103.0, mesa cirurgica
0,1.0,5103.0, foco cirurgico
0,1.0,5103.0, bisturi eletronico
0,1.0,5103.0, bomba infusao universal equipo universal
0,1.0,5103.0, monitor de sinais vitais -emai / transmai mx 600
0,1.0,5103.0, foco cirurgico auxiliar
0,1.0,5103.0, cardioversor com bateria - ecafiz - mdf 03b desfribilador e monitor
0,1.0,5103.0, aspirador cirurgico dps 60
0,1.0,5103.0, equipo macro camara flexivel
0,1.0,5103.0,bisturi eletronico
0,1.0,5103.0, aspirador cirurgico dps 60
0,1.0,5103.0, aparelho de anestesia
0,1.0,5103.0, foco cirurgico auxiliar
0,1.0,5103.0, foco cirurgico
0,1.0,5103.0, cardioversor com bateria - ecafiz - mdf 03b desfribilador e monitor
0,1.0,5103.0, monitor de sinais vitais -emai / transmai mx 600
0,1.0,5103.0, equipo macro camara flexivel
0,1.0,5103.0, bomba infusao universal equipo universal
0,1.0,5103.0, aparelho de usg
0,1.0,5103.0, mesa cirurgica
0,1.0,1467.0,camisa manga curta dry fit tam g
0,1.0,1467.0, camisa manga longa dry fit  tam g
0,1.0,1192647.0,cafe sao braz extra forte alm 250g
0,1.0,1192647.0, copo desc copobras transp.180ml
0,1.0,1192647.0, acucar cristal acucana 1kg
0,1.0,1192647.0, margarina delicia ext cremosa 1kg
0,1.0,1192647.0, desodor aer glade lavanda 360ml
0,1.0,1192647.0, desodor aer glade frescor aguas florais 360ml
0,1.0,5593.0,papel hig mili bianco neutro 60mx4
0,1.0,5593.0, papel toalha absoluto 22x20cm
0,1.0,5593.0, papel hig mili bianco perf 60m 16x4
0,1.0,5593.0, copo totalplast descart transp 180ml
0,1.0,5593.0, desinf pinho sol lavanda 500ml
0,1.0,5593.0, saco econ lixo 30lt
0,1.0,5593.0, veja multiuso gold original 500ml
0,1.0,5593.0, alcool petribu etilico 70% 1l
0,1.0,5593.0, saco econ lixo 50lt
0,1.0,5593.0, agua sanitaria tubarao 1lt
0,1.0,5593.0, lustra moveis destac lavanda 200ml
0,1.0,5593.0, sabao bemtevi glic neutro emb 5und
0,1.0,5593.0, deterg invicto maca 500ml
0,1.0,5593.0, sabao po ala flor cereja lavan 500g
0,1.0,5593.0, vassoura piacava n7 cabo
0,1.0,5593.0, pano alklin limpeza verde 5unds
0,1.0,5593.0, esponja la aco bombril 60g
0,1.0,5593.0, pa plast c/cabo mundy
0,0.0,21428.0,vaselina solida pura 30g
0,0.0,21428.0, permanganato de potassio 100mg
0,0.0,21428.0, eucaliptol 10 ml
0,0.0,21428.0, fenobarbital 100mg
0,0.0,21428.0, aciclovir 200mg comp elenco estadual
0,0.0,21428.0, aciclovir 5 % creme topico 10 g
0,0.0,21428.0, otosporin s.odonto(s.poli.b.10.000+s.
0,0.0,21428.0, prilocaina 3% c felipressina cx c 50
0,0.0,21428.0, 1
0,0.0,21428.0,8
0,0.0,21428.0, prilocaina 3% c felipressina cx c 50
0,0.0,21428.0, 1
0,0.0,21428.0,8
0,0.0,21428.0, edta trissodico 24% aspecto fico gel
0,0.0,21428.0, risperidona 1mg comp elenco estadual
0,0.0,21428.0, risperidona 1mg comp elenco estadual
0,0.0,21428.0, azitromicina 500mg
0,0.0,21428.0, espironolactona 25mg comp
0,0.0,21428.0, estriol 1mgg creme vaginal 50g
0,0.0,21428.0, prednisona 20mg
0,0.0,21428.0, escopolamina 20mgml (samu)
0,0.0,21428.0, deslanosideo 0
0,0.0,21428.0,2mgml - 2ml (samu)
0,0.0,21428.0, alendronato de sodio 70mg comp
0,0.0,21428.0, magnesio
0,0.0,21428.0, sulfato 50% - 10ml (samu)
0,0.0,21428.0, levodopa + benzerazida 200+50mg
0,0.0,21428.0, metildopa 250 mg comp
0,0.0,21428.0, loratadina 10mg comp
0,0.0,21428.0, salbutamol
0,0.0,21428.0, sulfato aerosol 100ugml
0,0.0,21428.0, salbutamol
0,0.0,21428.0, sulfato aerosol 100ugml
0,0.0,21428.0, metformina
0,0.0,21428.0, cloridrato 850mg comp
0,0.0,21428.0, sinvastatina 20mg comp
0,0.0,21428.0, sinvastatina 20mg comp
0,0.0,21428.0, diazepam 5mg comp
0,0.0,21428.0, diazepam 5mgml - 2ml
0,0.0,21428.0, miconazol
0,0.0,21428.0, nitrato 2% creme 28g
0,0.0,21428.0, miconazol
0,0.0,21428.0, nitrato 2% creme 28g
0,0.0,21428.0, metronidazol 250mg comp
0,0.0,21428.0, metronidazol 250mg comp
0,0.0,21428.0, propiltiouracila 100mg comp
0,0.0,21428.0, prometazina
0,0.0,21428.0, cloridrato 25mg comp
0,0.0,21428.0, prometazina
0,0.0,21428.0, cloridrato 25mg comp
0,0.0,21428.0, doxazosina
0,0.0,21428.0, mesilato 2mg comp
0,0.0,21428.0, doxazosina
0,0.0,21428.0, mesilato 2mg comp
0,0.0,21428.0, gliclazida 30mg comp de liberacao prolongada
0,0.0,21428.0, gliclazida 30mg comp de liberacao prolongada
0,0.0,21428.0, nimesulida 100mg comp
0,0.0,21428.0, nimesulida 100mg comp
0,0.0,21428.0, captopril 25mg
0,0.0,21428.0, captopril 25mg
0,0.0,21428.0, etinilestradiol + gestodeno 0
0,0.0,21428.0,02mg +0
0,0.0,21428.0,75mg comp
0,0.0,21428.0, etinilestradiol + gestodeno 0
0,0.0,21428.0,02mg +0
0,0.0,21428.0,75mg comp
0,0.0,21428.0, isossorbida
0,0.0,21428.0, dinitrato 5mg comp  sub-lingual
0,0.0,21428.0, fio aco n20 pre-cont (superior) crni
0,0.0,21428.0, arco ortby adulto
0,0.0,21428.0, cimento de hidroxido de calcio
0,0.0,21428.0, cimento periodontal sem eugenol ( cx2
0,0.0,21428.0, capsula de almalgama (02 porcoes)
0,0.0,21428.0, capsula de amalgama (01 porcao)
0,0.0,21428.0, cone de guta percha acessorio f(r3) 120unid
0,0.0,21428.0, cone de guta percha acessorio ff(r8) 120unid
0,0.0,21428.0, cone de guta percha acessorio fm(r4) 120unid
0,0.0,21428.0, cone de guta percha principal 25 120unid
0,0.0,21428.0, cone de guta percha principal 55 120unid
0,0.0,21428.0, resina fotopolimerizavel a1 esmalte
0,0.0,21428.0, resina fotopolimerizavel a3
0,0.0,21428.0,5 esmalte
0,0.0,21428.0, tricresol 10ml
0,0.0,21428.0, tricresol 10ml
0,0.0,21428.0, tricresol 10ml
0,0.0,21428.0, cone de guta percha principal 35 120unid
0,0.0,21428.0, cone de guta percha principal 40 120unid
0,0.0,21428.0, cone de guta percha principal 40 120unid
0,0.0,21428.0, cone de guta percha principal 40 120unid
0,0.0,21428.0, cone de guta percha principal 45 120 unid
0,0.0,21428.0, cone de guta percha principal 45-80 (2 serie) 120unid
0,0.0,21428.0, cone de guta percha principal 25 120unid
0,0.0,21428.0, cone de guta percha principal 30 120unid
0,0.0,21428.0, cone de guta percha principal 30 120unid
0,0.0,21428.0, cone de guta percha principal 30 120unid
0,0.0,21428.0, cone de guta percha principal 35 120unid
0,0.0,21428.0, cone de guta percha principal 35 120unid
0,0.0,21428.0, pasta profilatica com fluor 90g
0,0.0,21428.0, fio dental c 100 mts
0,0.0,21428.0, fio dental c 100 mts
0,0.0,21428.0, enxaguatorio bucal
0,0.0,21428.0, solucao de
0,0.0,21428.0, detergente enzimatico uso odonto 5
0,0.0,21428.0, cartao para raio x c 2 furos
0,0.0,21428.0, pelicula radiografica periapical
0,0.0,21428.0, sol. evidenciadora de placa bacteriana
0,0.0,21428.0, caixa plast. c tampa e trava 38x26x12cm
0,0.0,21428.0, fita adesiva para autoclave 19mmx30m
0,0.0,21428.0, fita adesiva para autoclave 19mmx30m
0,0.0,21428.0, disco flexivel dupla face - fino
0,0.0,21428.0, estojo 18x05x03 cm
0,0.0,21428.0, oculos de protecao de lente incolor
0,0.0,21428.0, seringa carpule
0,0.0,21428.0, seringa endodontica
0,0.0,21428.0, agulha gengival longa 27g
0,0.0,21428.0, cx c100
0,0.0,21428.0, agulha para endo 30x05
0,0.0,21428.0, agulha para endo 40x20
0,0.0,21428.0, canula aspiradora
0,0.0,21428.0, sugador cirurgico c 20 unds
0,0.0,21428.0, sugador odontologico descartavel pct
0,0.0,21428.0, sugador odontologico descartavel pct
0,0.0,21428.0, sugador odontologico descartavel pct
0,0.0,21428.0, broca 3168ff
0,0.0,21428.0, broca carbide fg 1
0,0.0,21428.0, broca gate n 132 mm
0,0.0,21428.0, broca largo 1 28mm
0,0.0,21428.0, broca largo 1 28mm
0,0.0,21428.0, broca largo n 1 32mm
0,0.0,21428.0, broca n 3081
0,0.0,21428.0, broca n 3101
0,0.0,21428.0, broca largo n 1 32mm
0,0.0,21428.0, broca n 1013
0,0.0,21428.0, broca n 1032
0,0.0,21428.0, broca n 1045
0,0.0,21428.0, broca n 1051
0,0.0,21428.0, broca n 2135
0,0.0,21428.0, lima hedstroem 2 serie 45-80 (31mm) cx c 6
0,0.0,21428.0, lima k 06 25mm cx c 6
0,0.0,21428.0, lima k 10 21mm cx c 6
0,0.0,21428.0, lima k 10 25mm cx c 6
0,0.0,21428.0, lima k 10 25mm cx c 6
0,0.0,21428.0, lima k 25 25mm cx c 6
0,0.0,21428.0, lima k 40 21mm cx c 6
0,0.0,21428.0, tira de lixa (pct c 150un)
0,0.0,21428.0, alavanca canelada (apical curva) esquerda
0,0.0,21428.0, alavanca seldin direita
0,0.0,21428.0, alavanca seldin esquerda
0,0.0,21428.0, cinzel oscheinbein n01
0,0.0,21428.0, colgadura
0,0.0,21428.0, espatula p gesso e alginato de plastico
0,0.0,21428.0, pinca allis 15cm 5x6 dentes
0,0.0,21428.0, pinca backhaus 13 cm p campo
0,0.0,21428.0, porta detritos
0,0.0,21428.0, espelho plano n 05
0,0.0,21428.0, forceps infantil 5
0,0.0,21428.0, forceps infantil 6
0,0.0,21428.0, gengivotomo kirkland 15-16 especial
0,0.0,21428.0, jogo de alavanca infantil c3
0,0.0,21428.0, jogo de alavanca infantil c3
0,0.0,21428.0, grampo (isolamento) ivory n 12 a
0,0.0,21428.0, grampo n 212
0,0.0,21428.0, grampo n 212
0,0.0,21428.0, grampos n 205
0,0.0,21428.0, grampos n 205
0,0.0,21428.0, brunidor simples n 29 oitavado
0,0.0,21428.0, matriz de aco toflemire n1
0,0.0,21428.0, tesoura buck reta 11cm em aco inox
0,0.0,21428.0, banda 37
0,0.0,21428.0,5 l
0,0.0,21428.0, bocas bracket roth padrao c granchos
0,0.0,21428.0, expansor ortodontico mini
0,0.0,21428.0, expansor ortodontico standard
0,0.0,21428.0, tubo simples soldagem roth univ (16 e
0,0.0,21428.0, tubo triplo soldagem roth univ ( 26 )
0,0.0,21428.0,sugador cirurgico c 20 unds
0,0.0,21428.0, cartao para raio x c 2 furos
0,0.0,21428.0, espironolactona 25mg comp
0,0.0,21428.0, seringa carpule
0,0.0,21428.0, capsula de almalgama (02 porcoes)
0,0.0,21428.0, alavanca canelada (apical curva) esquerda
0,0.0,21428.0, bocas bracket roth padrao c granchos
0,0.0,21428.0, lima k 10 25mm cx c 6
0,0.0,21428.0, porta detritos
0,0.0,21428.0, prilocaina 3% c felipressina cx c 50
0,0.0,21428.0, 1
0,0.0,21428.0,8
0,0.0,21428.0, estojo 18x05x03 cm
0,0.0,21428.0, pelicula radiografica periapical
0,0.0,21428.0, metronidazol 250mg comp
0,0.0,21428.0, broca n 3081
0,0.0,21428.0, salbutamol
0,0.0,21428.0, sulfato aerosol 100ugml
0,0.0,21428.0, aciclovir 5 % creme topico 10 g
0,0.0,21428.0, metformina
0,0.0,21428.0, cloridrato 850mg comp
0,0.0,21428.0, cone de guta percha acessorio ff(r8) 120unid
0,0.0,21428.0, prometazina
0,0.0,21428.0, cloridrato 25mg comp
0,0.0,21428.0, cone de guta percha principal 35 120unid
0,0.0,21428.0, alavanca seldin esquerda
0,0.0,21428.0, lima k 40 21mm cx c 6
0,0.0,21428.0, prilocaina 3% c felipressina cx c 50
0,0.0,21428.0, 1
0,0.0,21428.0,8
0,0.0,21428.0, broca largo 1 28mm
0,0.0,21428.0, colgadura
